"Story","Title","Result","Date","Stability","Duration (s)"
"As user i want to see categories and add new categories","GET - As a user I want to get all categories","SUCCESS","2022-05-17T21:18:30.999+07:00[Asia/Bangkok]","0.0","10.56"
"As user i want to see categories and add new categories","POST - As a user I want to create new categories with valid data","SUCCESS","2022-05-17T21:18:41.577+07:00[Asia/Bangkok]","0.0","1.91"
